Nummer;Ländercode;Swiss Location ID;DiDok-Code;Prüfziffer;Bezeichnung Offiziell;Status Haltestellenname;Haltestellentyp;Type d'arrêt;Stop Type;Tipo di fermata;Bezeichnung Lang;Abkürzung;Betriebspunkt des Fahrplans;Bedienpunkt;Geschäftsorganisation Nummer;Geschäftsorganisation Abkürzung;Geschäftsorganisation Name;ISO-Ländercode;Typ reiner Betriebspunkt;Verkehrsmittel;Moyen de transport;Mezzi di trasporto;Means of Transport;Kanton;Gemeinde;Gemeindenummer BFS;Ortschaft;Swiss Business Organisation ID;BAV Kommentar;E-Koordinate;N-Koordinate;Höhe über Meer;Link auf Karte
12137;85;ch:1:sloid:12137;8512137;6;Aesch bei Maur, Hellstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;Aesch bei Maur, Hellstrasse;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Maur;195;Forch;ch:1:sboid:100648;;2692190.56582;1242222.93001;654.7;47.32443083315548, 8.65818192627839
73257;85;ch:1:sloid:73257;8573257;8;Bülach, Sonnenhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Bülach;53;Bülach;ch:1:sboid:100602;;2682927.58405;1263921.17731;422.9;47.520797992542924, 8.539689489581663
79994;85;ch:1:sloid:79994;8579994;0;Wettswil a.A., Moosstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Wettswil am Albis;14;Wettswil;ch:1:sboid:100602;;2678310.0;1243200.0;550.0;47.33501240740891, 8.474754783605183
79843;85;ch:1:sloid:79843;8579843;9;Kloten, Sporthalle Ruebisbach;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Kloten;62;Kloten;ch:1:sboid:100602;;2685840.0;1257420.0;447.0;47.46195912428604, 8.577101312129168
79869;85;ch:1:sloid:79869;8579869;4;Fehraltorf, Schrännenbrunnen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Fehraltorf;172;Fehraltorf;ch:1:sboid:100602;;2697960.0;1250200.0;531.0;47.39533739259864, 8.736235225582401
79942;85;ch:1:sloid:79942;8579942;9;Eglisau, Altersheim;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Eglisau;55;Eglisau;ch:1:sboid:100602;;2681940.0;1269990.0;390.0;47.57549802493329, 8.527696839969572
80234;85;ch:1:sloid:80234;8580234;8;Wald ZH, Hittenberg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Wald (ZH);120;Wald ZH;ch:1:sboid:100637;;2713229.0;1237374.0;890.0;47.277548654539096, 8.935207013915873
80264;85;ch:1:sloid:80264;8580264;5;Winterthur, Grubenstr.;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;882;SBW;Stadtbus Winterthur;CH;;Bus;BUS;BUS;BUS;ZH;Winterthur;230;Winterthur;ch:1:sboid:100681;;2699923.0;1262688.0;439.0;47.507343955470745, 8.765029098318795
80256;85;ch:1:sloid:80256;8580256;1;Elsau, Pestalozzistrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Elsau;219;Elsau;ch:1:sboid:100602;;2702493.0;1261842.0;515.0;47.49934051298087, 8.798942553285157
80297;85;ch:1:sloid:80297;8580297;5;Uerzlikon, Dorf;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Kappel am Albis;6;Uerzlikon;ch:1:sboid:100602;;2680195.0;1230808.999;512.0;47.22334512662899, 8.497480464262757
80298;85;ch:1:sloid:80298;8580298;3;Mettmenstetten, Rossau;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Mettmenstetten;9;Mettmenstetten;ch:1:sboid:100602;;2679150.0;1231099.999;460.0;47.226088327452665, 8.483735639983342
80299;85;ch:1:sloid:80299;8580299;1;Mettmenstetten, Wissenbach;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Mettmenstetten;9;Mettmenstetten;ch:1:sboid:100602;;2678427.0;1232138.999;460.0;47.23551913307509, 8.474371213401158
12183;85;ch:1:sloid:12183;8512183;0;Zürich Giesshübel Gleisende;Validiert;;;;;;ZGHE;*;;78;SZU;Sihltal-Zürich-Uetliberg-Bahn;CH;Gleisende;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100058;;2681538.3623;1245968.5111;418.03;47.3595196792205, 8.517968146248803
82103;85;ch:1:sloid:82103;8582103;3;Rafz, Bleiki;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Rafz;67;Rafz;ch:1:sboid:100602;;2683448.97488;1274295.47763;427.5;47.61402575253429, 8.548559554763012
76106;85;ch:1:sloid:76106;8576106;4;Richterswil, Bahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;807;SZU Auto;Automobildienst SZU;CH;;Bus;BUS;BUS;BUS;ZH;Richterswil;138;Richterswil;ch:1:sboid:100606;;2696144.97477;1229319.67746;408.7;47.20782264616107, 8.707723840498435
76110;85;ch:1:sloid:76110;8576110;6;Richterswil, Neuhus;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;807;SZU Auto;Automobildienst SZU;CH;;Bus;BUS;BUS;BUS;ZH;Richterswil;138;Richterswil;ch:1:sboid:100606;;2695736.28811;1228965.23283;445.3;47.20469427169144, 8.702254848064936
79434;85;ch:1:sloid:79434;8579434;7;Wettswil a.A., Dettenbühl;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Wettswil am Albis;14;Wettswil;ch:1:sboid:100602;;2678309.15063;1243500.98024;562.8;47.33771939658112, 8.474796124682205
79182;85;ch:1:sloid:79182;8579182;2;Hütten, Friedhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;807;SZU Auto;Automobildienst SZU;CH;;Bus;BUS;BUS;BUS;ZH;Wädenswil;293;Hütten;ch:1:sboid:100606;;2692661.23645;1225718.80695;730.0;47.17593540412268, 8.661006337736541
