Nummer;Ländercode;Swiss Location ID;DiDok-Code;Prüfziffer;Bezeichnung Offiziell;Status Haltestellenname;Haltestellentyp;Type d'arrêt;Stop Type;Tipo di fermata;Bezeichnung Lang;Abkürzung;Betriebspunkt des Fahrplans;Bedienpunkt;Geschäftsorganisation Nummer;Geschäftsorganisation Abkürzung;Geschäftsorganisation Name;ISO-Ländercode;Typ reiner Betriebspunkt;Verkehrsmittel;Moyen de transport;Mezzi di trasporto;Means of Transport;Kanton;Gemeinde;Gemeindenummer BFS;Ortschaft;Swiss Business Organisation ID;BAV Kommentar;E-Koordinate;N-Koordinate;Höhe über Meer;Link auf Karte
93975;85;ch:1:sloid:93975;8593975;1;La Tour-de-Peilz,Mousquetaires;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;La Tour-de-Peilz, Mousquetaires;;*;;876;VMCV;Transports publics Vevey-Montreux-Chillon-Villeneuve;CH;;Bus;BUS;BUS;BUS;VD;La Tour-de-Peilz;5889;La Tour-de-Peilz;ch:1:sboid:100675;;2555557.769;1144721.704;390.0;46.452350020838885, 6.8602105498261645
88804;85;ch:1:sloid:88804;8588804;0;Samedan, Chesa Planta;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;815;BuS/eb;Bus und Service AG (Engadin);CH;;Bus;BUS;BUS;BUS;GR;Samedan;3786;Samedan;ch:1:sboid:101712;;2786575.83859;1156589.18221;1721.0;46.534568724748894, 9.87104767798021
94004;85;ch:1:sloid:94004;8594004;9;Vevey, Ste-Claire;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;876;VMCV;Transports publics Vevey-Montreux-Chillon-Villeneuve;CH;;Bus;BUS;BUS;BUS;VD;Vevey;5890;Vevey;ch:1:sboid:100675;;2554658.0;1145414.0;375.0;46.458517057501396, 6.848432253766469
88829;85;ch:1:sloid:88829;8588829;7;Murten, Combette;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;FR;Murten;2275;Murten;ch:1:sboid:100602;;2576456.0;1197734.0;465.0;46.93027955923436, 7.129474962601178
93988;85;ch:1:sloid:93988;8593988;4;Vevey, Crosets;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;876;VMCV;Transports publics Vevey-Montreux-Chillon-Villeneuve;CH;;Bus;BUS;BUS;BUS;VD;Vevey;5890;Vevey;ch:1:sboid:100675;;2554668.27121;1146775.32406;402.0;46.47076335477691, 6.84843233943747
89048;85;ch:1:sloid:89048;8589048;3;Zollikofen, Geisshubel;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;850;RBS Auto;Autobusbetrieb RBS;CH;;Bus;BUS;BUS;BUS;BE;Zollikofen;361;Zollikofen;ch:1:sboid:100649;;2600292.0;1205409.0;575.0;46.99973740943447, 7.442470784454746
94016;85;ch:1:sloid:94016;8594016;3;Yverdon, Collège de Fontenay;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;Yverdon-les-Bains, Collège de Fontenay;;*;;895;TRAVYSAuto;Transports Vallée de Joux-Yverdon-Ste-Croix;CH;;Bus;BUS;BUS;BUS;VD;Yverdon-les-Bains;5938;Yverdon-les-Bains;ch:1:sboid:100694;;2538240.83137;1181603.00672;434.0;46.78272443607037, 6.629881213690914
88833;85;ch:1:sloid:88833;8588833;9;Lentigny, Treysalles;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;834;TPF Auto;Service d'automobiles TPF;CH;;Bus;BUS;BUS;BUS;FR;La Brillaz;2234;Lentigny;ch:1:sboid:100633;;2567006.27378;1178901.07736;723.0;46.76047052066127, 7.0067573393523706
93999;85;ch:1:sloid:93999;8593999;1;Vevey, Pra;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;876;VMCV;Transports publics Vevey-Montreux-Chillon-Villeneuve;CH;;Bus;BUS;BUS;BUS;VD;Vevey;5890;Vevey;ch:1:sboid:100675;;2555023.32728;1146829.05584;438.0;46.47127067971052, 6.8530496799816785
88873;85;ch:1:sloid:88873;8588873;5;Ecublens VD, Pontet;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;151;TL;Transports Publics de la Région Lausannoise sa;CH;;Bus;BUS;BUS;BUS;VD;Ecublens (VD);5635;Ecublens VD;ch:1:sboid:100122;;2533051.0;1153539.0;399.0;46.529787723269564, 6.566018848936407
94023;85;ch:1:sloid:94023;8594023;9;Yverdon, Léon-Jaquier sud;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;Yverdon-les-Bains, Léon-Jaquier sud;;*;;895;TRAVYSAuto;Transports Vallée de Joux-Yverdon-Ste-Croix;CH;;Bus;BUS;BUS;BUS;VD;Yverdon-les-Bains;5938;Yverdon-les-Bains;ch:1:sboid:100694;;2538703.0;1182179.001;432.0;46.787948233651846, 6.635855700683639
88872;85;ch:1:sloid:88872;8588872;7;Denges, Les Oches;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;764;MBC Auto;Automobiles MBC;CH;;Bus;BUS;BUS;BUS;VD;Denges;5632;Denges;ch:1:sboid:100566;;2531178.62831;1153155.79499;395.3;46.526150508363216, 6.541673441021341
93997;85;ch:1:sloid:93997;8593997;5;Vevey, Point du Jour;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;876;VMCV;Transports publics Vevey-Montreux-Chillon-Villeneuve;CH;;Bus;BUS;BUS;BUS;VD;Vevey;5890;Vevey;ch:1:sboid:100675;;2554720.0;1146043.0;420.0;46.46417934255132, 6.849177610626189
88840;85;ch:1:sloid:88840;8588840;4;Crissier, Noutes;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;151;TL;Transports Publics de la Région Lausannoise sa;CH;;Bus;BUS;BUS;BUS;VD;Crissier;5583;Crissier;ch:1:sboid:100122;;2534099.0;1155053.0;470.0;46.543510447911466, 6.57946101889275
94022;85;ch:1:sloid:94022;8594022;1;Yverdon, Léon-Jaquier nord;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;Yverdon-les-Bains, Léon-Jaquier nord;;*;;895;TRAVYSAuto;Transports Vallée de Joux-Yverdon-Ste-Croix;CH;;Bus;BUS;BUS;BUS;VD;Yverdon-les-Bains;5938;Yverdon-les-Bains;ch:1:sboid:100694;;2538584.36332;1182387.92008;432.0;46.789816493233666, 6.6342739754042785
88883;85;ch:1:sloid:88883;8588883;4;Wald ZH, Katholische Kirche;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Wald (ZH);120;Wald ZH;ch:1:sboid:100637;;2711394.0;1236904.0;608.0;47.273634245987786, 8.910842485906954
93996;85;ch:1:sloid:93996;8593996;7;Vevey, Marronniers;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;876;VMCV;Transports publics Vevey-Montreux-Chillon-Villeneuve;CH;;Bus;BUS;BUS;BUS;VD;Corsier-sur-Vevey;5884;Corsier-sur-Vevey;ch:1:sboid:100675;;2554054.539;1146488.351;389.0;46.46814002231814, 6.840470549037384
88846;85;ch:1:sloid:88846;8588846;1;Villars-Ste-Croix, Croix Péage;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;151;TL;Transports Publics de la Région Lausannoise sa;CH;;Bus;BUS;BUS;BUS;VD;Crissier;5583;Crissier;ch:1:sboid:100122;;2533051.0;1157027.0;479.0;46.56116238724293, 6.565512027157921
94020;85;ch:1:sloid:94020;8594020;5;Yverdon, Grands Champs;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;Yverdon-les-Bains, Grands Champs;;*;;895;TRAVYSAuto;Transports Vallée de Joux-Yverdon-Ste-Croix;CH;;Bus;BUS;BUS;BUS;VD;Yverdon-les-Bains;5938;Yverdon-les-Bains;ch:1:sboid:100694;;2540926.59757;1180835.19683;500.0;46.77606209506558, 6.665149071839952
88887;85;ch:1:sloid:88887;8588887;5;Schaffhausen, Bahnhof Nord;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;846;VBSH-rv;Verkehrsbetriebe Schaffhausen;CH;;Bus;BUS;BUS;BUS;SH;Schaffhausen;2939;Schaffhausen;ch:1:sboid:100645;;2689574.0;1283891.0;404.0;47.69950411578426, 8.631956109739304
94027;85;ch:1:sloid:94027;8594027;0;Yverdon, Y-Parc/Galilée;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;Yverdon-les-Bains, Y-Parc/Galilée;;*;;895;TRAVYSAuto;Transports Vallée de Joux-Yverdon-Ste-Croix;CH;;Bus;BUS;BUS;BUS;VD;Yverdon-les-Bains;5938;Yverdon-les-Bains;ch:1:sboid:100694;;2539394.0;1179780.0;436.0;46.766432716562754, 6.6452231096509555
88900;85;ch:1:sloid:88900;8588900;6;Davesco, Via Sonvico;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;858;ARL;Autolinee Regionali Luganesi;CH;;Bus;BUS;BUS;BUS;TI;Lugano;5192;Davesco-Soragno;ch:1:sboid:100657;;2719275.28158;1099786.1096;398.8;46.03907627312016, 8.979391847670092
94026;85;ch:1:sloid:94026;8594026;2;Yverdon, Moulins Dessus;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;Yverdon-les-Bains, Moulins Dessus;;*;;895;TRAVYSAuto;Transports Vallée de Joux-Yverdon-Ste-Croix;CH;;Bus;BUS;BUS;BUS;VD;Yverdon-les-Bains;5938;Yverdon-les-Bains;ch:1:sboid:100694;;2538401.0;1180562.001;434.0;46.773375525990495, 6.632118910459005
88855;85;ch:1:sloid:88855;8588855;2;Pratteln, Grüssen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;811;AAGL;Autobus AG Liestal;CH;;Bus;BUS;BUS;BUS;BL;Pratteln;2831;Pratteln;ch:1:sboid:100610;;2618734.0;1264092.0;288.0;47.5272973035849, 7.6873846655290325
94328;85;ch:1:sloid:94328;8594328;2;Grindelwald, Gemeindehaus;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;146;STI;STI Bus AG;CH;;Bus;BUS;BUS;BUS;BE;Grindelwald;576;Grindelwald;ch:1:sboid:100118;;2645340.0;1163953.0;1034.0;46.6252913779012, 8.030643138067019
88871;85;ch:1:sloid:88871;8588871;9;Morges, St-Jean nord;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;764;MBC Auto;Automobiles MBC;CH;;Bus;BUS;BUS;BUS;VD;Morges;5642;Morges;ch:1:sboid:100566;;2528535.0;1152349.0;374.0;46.518615845518944, 6.507346564346388
94040;85;ch:1:sloid:94040;8594040;3;Yverdon-les-Bains, hôpital;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;895;TRAVYSAuto;Transports Vallée de Joux-Yverdon-Ste-Croix;CH;;Bus;BUS;BUS;BUS;VD;Yverdon-les-Bains;5938;Yverdon-les-Bains;ch:1:sboid:100694;;2539473.0;1180455.0;433.0;46.77251150461506, 6.646167833176145
88870;85;ch:1:sloid:88870;8588870;1;Wildegg, Zentrum;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;873;RBL;Regionalbus Lenzburg;CH;;Bus;BUS;BUS;BUS;AG;Möriken-Wildegg;4203;Wildegg;ch:1:sboid:100672;;2654977.53707;1251993.18638;355.0;47.41645478039977, 8.16714121135785
94318;85;ch:1:sloid:94318;8594318;3;Grindelwald, Stein;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;146;STI;STI Bus AG;CH;;Bus;BUS;BUS;BUS;BE;Grindelwald;576;Grindelwald;ch:1:sboid:100118;;2644523.0;1164482.0;1086.0;46.63010479374669, 8.020027085715324
88909;85;ch:1:sloid:88909;8588909;7;Burgdorf, Gyri Ost;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;BDGO;*;;871;BLAG;Busland AG;CH;;Bus;BUS;BUS;BUS;BE;Burgdorf;404;Burgdorf;ch:1:sboid:100670;;2614682.0;1212586.0;541.0;47.06413363720468, 7.631902105963572
94321;85;ch:1:sloid:94321;8594321;7;Grindelwald, Rasthysi;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;146;STI;STI Bus AG;CH;;Bus;BUS;BUS;BUS;BE;Grindelwald;576;Grindelwald;ch:1:sboid:100118;;2644682.0;1166360.0;1554.0;46.64698732938572, 8.02228551934245
88908;85;ch:1:sloid:88908;8588908;9;Burgdorf, Gyrischachen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;BDGN;*;;871;BLAG;Busland AG;CH;;Bus;BUS;BUS;BUS;BE;Burgdorf;404;Burgdorf;ch:1:sboid:100670;;2614596.0;1212458.0;541.0;47.06298417545058, 7.630765910362888
94327;85;ch:1:sloid:94327;8594327;4;Grindelwald, Glacier;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;146;STI;STI Bus AG;CH;;Bus;BUS;BUS;BUS;BE;Grindelwald;576;Grindelwald;ch:1:sboid:100118;;2645310.0;1163540.0;978.0;46.62157835776699, 8.030210819137114
88894;85;ch:1:sloid:88894;8588894;1;Davos Dischma, Abzw. Büelen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;740;VBD;Verkehrsbetrieb der Landschaft Davos;CH;;Bus;BUS;BUS;BUS;GR;Davos;3851;Davos Dorf;ch:1:sboid:100542;;2784407.70906;1185674.73359;1576.0;46.796686223928084, 9.854473760861556
94343;85;ch:1:sloid:94343;8594343;1;Nidau, Ruferheim;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;889;VB;Verkehrsbetriebe Biel;CH;;Bus;BUS;BUS;BUS;BE;Nidau;743;Nidau;ch:1:sboid:100688;;2585293.0;1218727.999;433.0;47.11937649769367, 7.24482879343493
88915;85;ch:1:sloid:88915;8588915;4;Burgdorf, Im Choser;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;BDIC;*;;871;BLAG;Busland AG;CH;;Bus;BUS;BUS;BUS;BE;Burgdorf;404;Burgdorf;ch:1:sboid:100670;;2612992.0;1212277.0;548.0;47.06138932687464, 7.609646445025671
94330;85;ch:1:sloid:94330;8594330;8;Grindelwald, Alpenvogelpark;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;146;STI;STI Bus AG;CH;;Bus;BUS;BUS;BUS;BE;Grindelwald;576;Grindelwald;ch:1:sboid:100118;;2649180.0;1165460.0;1401.0;46.638575743231215, 8.08094089178745
88919;85;ch:1:sloid:88919;8588919;6;Burgdorf, Musikschule;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;BDMU;*;;871;BLAG;Busland AG;CH;;Bus;BUS;BUS;BUS;BE;Burgdorf;404;Burgdorf;ch:1:sboid:100670;;2614153.0;1211609.0;542.0;47.0553570224826, 7.624908053846689
94341;85;ch:1:sloid:94341;8594341;5;Riffelalp, Station;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;7005;RiT;Riffelalp Resort AG Zermatt;CH;;Tram;TRAM;TRAM;TRAM;VS;Zermatt;6300;Zermatt;ch:1:sboid:101138;(Fahrplanpublikation nur lokal);2624394.0;1094856.0;2221.0;46.004820771595156, 7.753542012253067
89195;85;ch:1:sloid:89195;8589195;2;Dürrenroth, Hulligen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;DHHU;*;;871;BLAG;Busland AG;CH;;Bus;BUS;BUS;BUS;BE;Dürrenroth;952;Dürrenroth;ch:1:sboid:100670;;2627439.0;1215832.999;666.0;47.09293555993338, 7.800028073296966
94309;85;ch:1:sloid:94309;8594309;2;Würenlos, Spycher;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;886;RVBW;Regionale Verkehrsbetriebe Baden-Wettingen;CH;;Bus;BUS;BUS;BUS;AG;Würenlos;4048;Würenlos;ch:1:sboid:100685;;2669770.0;1255280.0;410.0;47.44461374852438, 8.363655828167042
89210;85;ch:1:sloid:89210;8589210;9;Reuchenette-Péry, gare;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;REUG;*;;870;ASM Auto;Automobildienste Aare Seeland mobil;CH;;Bus;BUS;BUS;BUS;BE;Péry-La Heutte;450;Péry;ch:1:sboid:100669;;2585512.0;1226561.0;595.0;47.189837371274734, 7.247461704599065
94340;85;ch:1:sloid:94340;8594340;7;Cham, Neuhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;839;ZVB;Zugerland Verkehrsbetriebe;CH;;Bus;BUS;BUS;BUS;ZG;Cham;1702;Cham;ch:1:sboid:100638;;2676896.0;1225560.999;418.0;47.176537050152845, 8.453031547066521
89208;85;ch:1:sloid:89208;8589208;3;Reiden, Kirche;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;RDKI;*;;723;AVA/rbz;Aargau Verkehr AG;CH;;Bus;BUS;BUS;BUS;LU;Reiden;1140;Reiden;ch:1:sboid:100525;;2640336.0;1232654.0;457.0;47.24357402657422, 7.971392420313958
94038;85;ch:1:sloid:94038;8594038;7;Yverdon, Clairs-Logis;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;Yverdon-les-Bains, Clairs-Logis;;*;;895;TRAVYSAuto;Transports Vallée de Joux-Yverdon-Ste-Croix;CH;;Bus;BUS;BUS;BUS;VD;Yverdon-les-Bains;5938;Yverdon-les-Bains;ch:1:sboid:100694;;2538706.55219;1182329.91214;432.0;46.78930599469567, 6.6358819597922825
89215;85;ch:1:sloid:89215;8589215;8;Lengnau BE, Schulhaus Dorf;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;894;BGU;Busbetrieb Grenchen und Umgebung;CH;;Bus;BUS;BUS;BUS;BE;Lengnau (BE);387;Lengnau BE;ch:1:sboid:100693;;2594694.0;1225881.999;448.0;47.183868520609714, 7.368624468613495
94350;85;ch:1:sloid:94350;8594350;6;St. Gallen, Lindenhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;885;VBSG;Verkehrsbetriebe der Stadt St.Gallen;CH;;Bus;BUS;BUS;BUS;SG;St. Gallen;3203;St. Gallen;ch:1:sboid:100684;;2747445.0;1255409.0;661.0;47.43295353944003, 9.393222637472578
88920;85;ch:1:sloid:88920;8588920;4;Burgdorf, Kronenplatz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;BDKR;*;;871;BLAG;Busland AG;CH;;Bus;BUS;BUS;BUS;BE;Burgdorf;404;Burgdorf;ch:1:sboid:100670;;2614331.0;1211677.0;573.0;47.055964871688914, 7.627252969187355
94355;85;ch:1:sloid:94355;8594355;5;St. Gallen, Wendeplatz Stocken;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;885;VBSG;Verkehrsbetriebe der Stadt St.Gallen;CH;;Bus;BUS;BUS;BUS;SG;St. Gallen;3203;St. Gallen;ch:1:sboid:100684;;2742473.0;1252444.0;633.0;47.407389053261326, 9.326391832165246
89238;85;ch:1:sloid:89238;8589238;0;Lostorf, Mineralquelle;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;793;BOGG;Busbetrieb Olten-Gösgen-Gäu;CH;;Bus;BUS;BUS;BUS;SO;Lostorf;2493;Lostorf;ch:1:sboid:100595;;2637773.0;1249062.0;480.0;47.39130268746675, 7.938921040635065
94390;85;ch:1:sloid:94390;8594390;2;Aarau, Aarenau;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;840;BBA;Busbetrieb Aarau;CH;;Bus;BUS;BUS;BUS;AG;Aarau;4001;Aarau;ch:1:sboid:100639;;2646085.0;1250261.0;365.0;47.40155778403374, 8.04913138772466
88925;85;ch:1:sloid:88925;8588925;3;Langnau i.E., Knieplatz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;LNKP;*;;871;BLAG;Busland AG;CH;;Bus;BUS;BUS;BUS;BE;Langnau im Emmental;902;Langnau im Emmental;ch:1:sboid:100670;;2626822.33208;1198935.56072;695.0;46.94096883894777, 7.790908803911803
94387;85;ch:1:sloid:94387;8594387;8;St. Gallen, Kirche Bruggen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;SGKB;*;;885;VBSG;Verkehrsbetriebe der Stadt St.Gallen;CH;;Bus;BUS;BUS;BUS;SG;St. Gallen;3203;St. Gallen;ch:1:sboid:100684;;2742853.0;1252648.0;640.0;47.40914097783483, 9.331490083883228
89196;85;ch:1:sloid:89196;8589196;0;Lyssach, Bernstrasse West;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;LYBW;*;;871;BLAG;Busland AG;CH;;Bus;BUS;BUS;BUS;BE;Lyssach;415;Lyssach;ch:1:sboid:100670;;2609940.0;1213508.0;509.0;47.07251463423518, 7.569499366016123
94364;85;ch:1:sloid:94364;8594364;7;Thayngen, Fallenwiese;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;846;VBSH-rv;Verkehrsbetriebe Schaffhausen;CH;;Bus;BUS;BUS;BUS;SH;Thayngen;2920;Thayngen;ch:1:sboid:100645;;2694695.0;1289860.0;448.0;47.75245666665634, 8.70144821897484
94402;85;ch:1:sloid:94402;8594402;5;Wald ZH, Niederholz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Wald (ZH);120;Wald ZH;ch:1:sboid:100637;;2712586.0;1237952.0;737.0;47.28285654136738, 8.926855242349196
94401;85;ch:1:sloid:94401;8594401;7;Malters, Emmenstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;820;VBL;Verkehrsbetriebe Luzern AG;CH;;Bus;BUS;BUS;BUS;LU;Malters;1062;Malters;ch:1:sboid:100619;;2656646.0;1210434.0;496.0;47.04252167183894, 8.184020192616925
94417;85;ch:1:sloid:94417;8594417;3;Chur, Fürstenwald;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;766;BuS/cb;Bus und Service AG (Chur);CH;;Bus;BUS;BUS;BUS;GR;Chur;3901;Chur;ch:1:sboid:100568;;2760493.0;1193186.0;595.0;46.87042315633286, 9.543979847544911
94406;85;ch:1:sloid:94406;8594406;6;Chur, Berggasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;766;BuS/cb;Bus und Service AG (Chur);CH;;Bus;BUS;BUS;BUS;GR;Chur;3901;Chur;ch:1:sboid:100568;;2760202.0;1191458.0;595.0;46.85495502123741, 9.53955739856815
94191;85;ch:1:sloid:94191;8594191;4;Ronco sopra Ascona, Pontif;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;817;FART Auto;Autolinee FART;CH;;Bus;BUS;BUS;BUS;TI;Ronco sopra Ascona;5125;Ronco sopra Ascona;ch:1:sboid:100616;;2699314.0;1110697.0;320.0;46.140443859430334, 8.723900143750274
94189;85;ch:1:sloid:94189;8594189;8;Wallisellen, Säntisstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Wallisellen;69;Wallisellen;ch:1:sboid:100575;;2687694.0;1252006.0;440.0;47.41302600129258, 8.600623706622171
94430;85;ch:1:sloid:94430;8594430;6;Chur, Meierweg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;766;BuS/cb;Bus und Service AG (Chur);CH;;Bus;BUS;BUS;BUS;GR;Chur;3901;Chur;ch:1:sboid:100568;;2760227.0;1191535.0;595.0;46.85564138972833, 9.539912139380979
94188;85;ch:1:sloid:94188;8594188;0;Wallisellen, Schulhaus Bürgli;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Wallisellen;69;Wallisellen;ch:1:sboid:100575;;2687611.0;1252283.0;460.0;47.41552815557238, 8.599578367208855
94428;85;ch:1:sloid:94428;8594428;0;Chur, Lochertstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;766;BuS/cb;Bus und Service AG (Chur);CH;;Bus;BUS;BUS;BUS;GR;Chur;3901;Chur;ch:1:sboid:100568;;2760230.0;1191861.0;585.0;46.85857208757879, 9.54006596339348
94426;85;ch:1:sloid:94426;8594426;4;Chur, Industriestrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;766;BuS/cb;Bus und Service AG (Chur);CH;;Bus;BUS;BUS;BUS;GR;Chur;3901;Chur;ch:1:sboid:100568;;2757932.0;1191363.0;585.0;46.85464369078271, 9.509769163644402
94226;85;ch:1:sloid:94226;8594226;8;Paradiso, Via Calprino;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;955;TPL;Trasporti Pubblici Luganesi SA;CH;;Bus;BUS;BUS;BUS;TI;Paradiso;5210;Paradiso;ch:1:sboid:100754;linea 401;2716534.0;1094063.0;330.0;45.988082385769665, 8.942572767055813
94213;85;ch:1:sloid:94213;8594213;6;Breganzona, Camara Medi;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;955;TPL;Trasporti Pubblici Luganesi SA;CH;;Bus;BUS;BUS;BUS;TI;Lugano;5192;Breganzona;ch:1:sboid:100754;;2715539.0;1096488.0;400.0;46.01006329340721, 8.930329965207296
